"","Taxon","site_code","mean.before.control.0","mean.before.drought.0","mean.after.control.0","mean.after.drought.0","drought.after.before","control.after.before","cover.change","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","RTD.g.cm3","SRL_m.g","rootDiam.mm","local_lifeform","local_lifespan","functional_group"
"625","VICIA AMERICANA","kernnu.ca",0.5,0,0.666666666666667,1,1,0.166666666666667,0.833333333333333,42.658,0.2765,21.77,21.29655909,0.254,0.096375062,29.37063333,0.363178334,"VINE","PERENNIAL","LEGUME"
"626","VICIA CRACCA","elvadrt.ee",6.66666666666667,5,4.33333333333333,1.33333333333333,-3.66666666666667,-2.33333333333333,-1.33333333333333,41.79727454,0.879038889,24.42381,26.81365133,0.3048,0.195683333,41.43187551,0.463024976,"LEGUME","PERENNIAL","LEGUME"
"627","VICIA HIRSUTA","cowidrt.ca",3.6,3.4,1.8,2.25,-1.15,-1.8,0.65,43.2098,0.4375,28.02801,22.05714286,0.66,0.3375,87.90712843,0.2074,"FORB","ANNUAL","LEGUME"
"628","VICIA SATIVA","cowidrt.ca",2.8,2.4,1,1.75,-0.65,-1.8,1.15,44.5,0.7509,3.5,26.61714286,0.3048,0.430769231,60.47073255,0.222666667,"FORB","ANNUAL","LEGUME"
"629","VICIA SATIVA","scruzm.us",1.78152906666667,1.6889139,1.58466315,0,-1.6889139,-0.196865916666667,-1.49204798333333,44.5,0.7509,3.5,26.61714286,0.3048,0.430769231,60.47073255,0.222666667,"FORB","ANNUAL","LEGUME"
"630","VICIA SEPIUM","elvadrt.ee",2,2,2.33333333333333,1.66666666666667,-0.333333333333333,0.333333333333333,-0.666666666666667,46.0056,0.683333333,27.307,38.73428571,0.52,NA,77.475,NA,"FORB","PERENNIAL","LEGUME"
"631","VIOLA BETONICIFOLIA","falls.au",0.5,0.5,0.5,0.5,0,0,0,NA,0.2,NA,17.081108,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"632","VULPIA BROMOIDES","spvdrt.ar",1.33333333333333,1,2,1,0,0.666666666666667,-0.666666666666667,17.77777778,0.2225,NA,20.86,0.4995,NA,417.75,0.2945,"GRASS","ANNUAL","GRASS"
"633","VULPIA MYUROS","scruzl.us",6,6,31.556947675,22.72727275,16.72727275,25.556947675,-8.829674925,17.1507779,0.435733333,7.5,22.38333333,0.3048,0.044,268.91,NA,"GRASS","ANNUAL","GRASS"
"634","VULPIA MYUROS","baddrt.de",1.33333333333333,80,4.34285714285714,3.53333333333333,-76.4666666666667,3.00952380952381,-79.4761904761905,17.1507779,0.435733333,7.5,22.38333333,0.3048,0.044,268.91,NA,"GRASS","ANNUAL","GRASS"
"635","VULPIA MYUROS","jilpanger.au",0.5,1,0.5,0.5,-0.5,0,-0.5,17.1507779,0.435733333,7.5,22.38333333,0.3048,0.044,268.91,NA,"GRASS","ANNUAL","GRASS"
"636","VULPIA MYUROS","scruzh.us",4.8543689,33.4950132666667,29.6485841333333,4.135648425,-29.3593648416667,24.7942152333333,-54.153580075,17.1507779,0.435733333,7.5,22.38333333,0.3048,0.044,268.91,NA,"GRASS","ANNUAL","GRASS"
"637","VULPIA OCTOFLORA","capwhite.us",0,0.5,0.5,0,-0.5,0.5,-1,19.49,0.127,NA,NA,0.18,0.243529486,437.3523058,0.11168,"GRASS","ANNUAL","GRASS"
"638","WAHLENBERGIA GRACILENTA","jilpanger.au",0.5,0.5,0.5,0,-0.5,0,-0.5,NA,0.4,NA,42.353548,NA,NA,NA,NA,"FORB","ANNUAL","FORB"
"639","WAHLENBERGIA STRICTA","jilpanger.au",0.5,0.5,0.5,0.5,0,0,0,NA,0.9,NA,29.447,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
"640","WURMBEA DIOICA","jilpanger.au",0.5,0,0.5,0,0,0,0,NA,0.35,NA,17.220305,NA,NA,NA,0.55666667,"FORB","PERENNIAL","FORB"
"641","ZINNIA GRANDIFLORA","jrnchi.us",0.8350731,0,0.8403361,0,0,0.00526300000000002,-0.00526300000000002,NA,NA,NA,13.11271663,1.5,NA,31.03415,0.41,"SHRUB","PERENNIAL","FORB"
"642","ZIZIA APTERA","brookdale.ca",5,5,2,1,-4,-3,-1,16.074,0.34,NA,40.37573969,NA,NA,NA,NA,"FORB","PERENNIAL","FORB"
